# redshift      Ob
1.643327011082853062e+01 1.577051103306620905e-01
1.642839824075830890e+01 1.577050530828465746e-01
1.642352989384749051e+01 1.577049958124944473e-01
1.641866487357633986e+01 1.577049385173396601e-01
1.641380304557586101e+01 1.577048811958391139e-01
1.640894463843984852e+01 1.577048238507291755e-01
1.640409000324148892e+01 1.577047664862065990e-01
1.639923844886196491e+01 1.577047090941511576e-01
1.639439028683020538e+01 1.577046516782870389e-01
1.638954551271983462e+01 1.577045942386069155e-01
1.638470402128820780e+01 1.577045367739061399e-01
1.637986606180465543e+01 1.577044792871894197e-01
1.637503147376721202e+01 1.577044217765975753e-01
1.637020013052508816e+01 1.577043642406664448e-01
1.636537202648748490e+01 1.577043066793692716e-01
1.636054739299007466e+01 1.577042490955086751e-01
1.635572628248785421e+01 1.577041914897610031e-01
1.635090826827391908e+01 1.577041338570706053e-01
1.634609372656009540e+01 1.577040762019798481e-01
1.634128259966372454e+01 1.577040185238465231e-01
1.633647473646731285e+01 1.577039608209035160e-01
1.633167026873582373e+01 1.577039030947764708e-01
1.632686904925010296e+01 1.577038453437407950e-01
1.632207088929118299e+01 1.577037875655638577e-01
1.631727641613212754e+01 1.577037297678456074e-01
1.631248503446961351e+01 1.577036719434567469e-01
1.630769708334160129e+01 1.577036140965311917e-01
1.630291247387065923e+01 1.577035562260424850e-01
1.629813115448435568e+01 1.577034983314113681e-01
1.629335302971509236e+01 1.577034404115238431e-01
1.628857847950243709e+01 1.577033824710329657e-01
1.628380680675866188e+01 1.577033245015209417e-01
1.627903870520257001e+01 1.577032665114569410e-01
1.627427369021640047e+01 1.577032084949928636e-01
1.626951232765035371e+01 1.577031504590657718e-01
1.626475383784159590e+01 1.577030923942157326e-01
1.625999895228485315e+01 1.577030343094113218e-01
1.625524709161044967e+01 1.577029761976208588e-01
1.625049875750697126e+01 1.577029180650237894e-01
1.624575334538463522e+01 1.577028599042607504e-01
1.624101151515304409e+01 1.577028017234632928e-01
1.623627273397906023e+01 1.577027435161400537e-01
1.623153732057751242e+01 1.577026852862478956e-01
1.622680498225737722e+01 1.577026270302304412e-01
1.622207615849480433e+01 1.577025687535435761e-01
1.621735035433025729e+01 1.577025104501324493e-01
1.621262772094993210e+01 1.577024521219001219e-01
1.620790861560318774e+01 1.577023937733075254e-01
1.620319264353586419e+01 1.577023353995215260e-01
1.619847984397623364e+01 1.577022770010683417e-01
1.619377007801093171e+01 1.577022185762655404e-01
1.618906406190237135e+01 1.577021601340490020e-01
1.618436065318595141e+01 1.577021016602730141e-01
1.617966088065701413e+01 1.577020431677677303e-01
1.617496419365446414e+01 1.577019846497295374e-01
1.617027054139000697e+01 1.577019261055632726e-01
1.616558028489635390e+01 1.577018675398162706e-01
1.616089331053292710e+01 1.577018089511189047e-01
1.615620943381090413e+01 1.577017503372081519e-01
1.615152857580088508e+01 1.577016916971346050e-01
1.614685105670397292e+01 1.577016330349526041e-01
1.614217679655023829e+01 1.577015743497073852e-01
1.613750579401600760e+01 1.577015156414290353e-01
1.613283777413660047e+01 1.577014569067027028e-01
1.612817287169381331e+01 1.577013981472626114e-01
1.612351144685082360e+01 1.577013393676939823e-01
1.611885303461036401e+01 1.577012805621799962e-01
1.611419757257898056e+01 1.577012217299688102e-01
1.610954558063579967e+01 1.577011628776757157e-01
1.610489679932761575e+01 1.577011040020692700e-01
1.610025089324764735e+01 1.577010450989404511e-01
1.609560828514531750e+01 1.577009861736897445e-01
1.609096872800118305e+01 1.577009272232263726e-01
1.608633234404341650e+01 1.577008682491453651e-01
1.608169905841213065e+01 1.577008092505376158e-01
1.607706896079669079e+01 1.577007502285886764e-01
1.607244212616274481e+01 1.577006911843012171e-01
1.606781829272375361e+01 1.577006321143779310e-01
1.606319756578319868e+01 1.577005730202041822e-01
1.605858025728253580e+01 1.577005139058183236e-01
1.605396554318443236e+01 1.577004547607088469e-01
1.604935449034061890e+01 1.577003955985928629e-01
1.604474636699683288e+01 1.577003364101323413e-01
1.604014107758017715e+01 1.577002771941332926e-01
1.603553923823006500e+01 1.577002179585627606e-01
1.603094042092137173e+01 1.577001586979598358e-01
1.602634459772414388e+01 1.577000994120037747e-01
1.602175187893601915e+01 1.577000401021585729e-01
1.601716233885112572e+01 1.576999807694287048e-01
1.601257594916996752e+01 1.576999214134943983e-01
1.600799256044627938e+01 1.576998620324642220e-01
1.600341215094922021e+01 1.576998026260956198e-01
1.599883496214520306e+01 1.576997431975641906e-01
1.599426078392238715e+01 1.576996837441864696e-01
1.598968957671793234e+01 1.576996242654877811e-01
1.598512172991950919e+01 1.576995647665815625e-01
1.598055670646946957e+01 1.576995052405163189e-01
1.597599494093499750e+01 1.576994456930005672e-01
1.597143622945104013e+01 1.576993861214198989e-01
1.596688033555534858e+01 1.576993265227222552e-01
1.596232779158985693e+01 1.576992669039156136e-01
1.595777809514509116e+01 1.576992072584653404e-01
1.595323171908285431e+01 1.576991475926149688e-01
1.594868807647743836e+01 1.576990878987038491e-01
1.594414734963988423e+01 1.576990281791608162e-01
1.593960993026526474e+01 1.576989684391833513e-01
1.593507549722050598e+01 1.576989086745908264e-01
1.593054423720231760e+01 1.576988488878887928e-01
1.592601575615635312e+01 1.576987890739184883e-01
1.592149041944239585e+01 1.576987292375457150e-01
1.591696806904760919e+01 1.576986693767257475e-01
1.591244898649528494e+01 1.576986094952322337e-01
1.590793266949055607e+01 1.576985495864522135e-01
1.590341929049573899e+01 1.576984896527090230e-01
1.589890914053658122e+01 1.576984296979132005e-01
1.589440174393265437e+01 1.576983697157833264e-01
1.588989748214824438e+01 1.576983097114358079e-01
1.588539647146242295e+01 1.576982496864704486e-01
1.588089801246970900e+01 1.576981896315987064e-01
1.587640305037867883e+01 1.576981295594830634e-01
1.587191062815760745e+01 1.576980694573771324e-01
1.586742127167278937e+01 1.576980093323509802e-01
1.586293505917123525e+01 1.576979491855001470e-01
1.585845173319711776e+01 1.576978890134169420e-01
1.585397131154824457e+01 1.576978288163791986e-01
1.584949411842267608e+01 1.576977685987890898e-01
1.584501952374811395e+01 1.576977083522122791e-01
1.584054822022295816e+01 1.576976480860166896e-01
1.583607965899461867e+01 1.576975877928493419e-01
1.583161425681155698e+01 1.576975274783752046e-01
1.582715163503775990e+01 1.576974671375228898e-01
1.582269225639304011e+01 1.576974067765937182e-01
1.581823543326647297e+01 1.576973463863205749e-01
1.581378188289957976e+01 1.576972859764628754e-01
1.580933113484915609e+01 1.576972255406855761e-01
1.580488343062922851e+01 1.576971650823096316e-01
1.580043848350470093e+01 1.576971045974779329e-01
1.579599650554999535e+01 1.576970440891153624e-01
1.579155754765235997e+01 1.576969835579600243e-01
1.578712168828542062e+01 1.576969230051298021e-01
1.578268850585480365e+01 1.576968624249101003e-01
1.577825828949810827e+01 1.576968018212897560e-01
1.577383107575226262e+01 1.576967411948135001e-01
1.576940661119946441e+01 1.576966805420513817e-01
1.576498529123746195e+01 1.576966198684671139e-01
1.576056661690715544e+01 1.576965591672550571e-01
1.575615104694269064e+01 1.576964984447575546e-01
1.575173842297043336e+01 1.576964376988439775e-01
1.574732850809874130e+01 1.576963769262920145e-01
1.574292172952715596e+01 1.576963161330318663e-01
1.573851773605490223e+01 1.576962553142634837e-01
1.573411652998331434e+01 1.576961944700558949e-01
1.572971845433260363e+01 1.576961336051961593e-01
1.572532303741848558e+01 1.576960727131990481e-01
1.572093065863913885e+01 1.576960117993608801e-01
1.571654095054272560e+01 1.576959508586265879e-01
1.571215430427403525e+01 1.576958898964677391e-01
1.570777055143581435e+01 1.576958289105904187e-01
1.570338956343002579e+01 1.576957678992456369e-01
1.569901158201685121e+01 1.576957068658428884e-01
1.569463639750795103e+01 1.576956458075022549e-01
1.569026384543987440e+01 1.576955847219639328e-01
1.568589455426094759e+01 1.576955236180531683e-01
1.568152781016934227e+01 1.576954624858313003e-01
1.567716428112409410e+01 1.576954013346924810e-01
1.567280314135306973e+01 1.576953401531038246e-01
1.566844509688760567e+01 1.576952789510072395e-01
1.566408989461131540e+01 1.576952177248952258e-01
1.565973742558618653e+01 1.576951564732756716e-01
1.565538801804584068e+01 1.576950952008120688e-01
1.565104129993004278e+01 1.576950339023063807e-01
1.564669734711273108e+01 1.576949725788656109e-01
1.564235627874342072e+01 1.576949112322132418e-01
1.563801813539942565e+01 1.576948498629677786e-01
1.563368274825654325e+01 1.576947884687832369e-01
1.562935029244780694e+01 1.576947270521823763e-01
1.562502046560648594e+01 1.576946656089187604e-01
1.562069360994510880e+01 1.576946041438894719e-01
1.561636952483342533e+01 1.576945426542886719e-01
1.561204819987068504e+01 1.576944811400080304e-01
1.560772969805198329e+01 1.576944196019851030e-01
1.560341410960097441e+01 1.576943580415499924e-01
1.559910104720346524e+01 1.576942964532155877e-01
1.559479106266749682e+01 1.576942348449031917e-01
1.559048384928144948e+01 1.576941732122757178e-01
1.558617922975976100e+01 1.576941115528330550e-01
1.558187755778657113e+01 1.576940498716817851e-01
1.557757872495395013e+01 1.576939881673138089e-01
1.557328242435507271e+01 1.576939264353608150e-01
1.556898915219829505e+01 1.576938646829940671e-01
1.556469861808666089e+01 1.576938029060826751e-01
1.556041078537457878e+01 1.576937411041378911e-01
1.555612583359247658e+01 1.576936792797895281e-01
1.555184346880329294e+01 1.576936174288363357e-01
1.554756407436228827e+01 1.576935555568571290e-01
1.554328715771991476e+01 1.576934936567700452e-01
1.553901317546152150e+01 1.576934317352220172e-01
1.553474222198542520e+01 1.576933697936320489e-01
1.553047362919787666e+01 1.576933078223494156e-01
1.552620808629542815e+01 1.576932458314188323e-01
1.552194493936076469e+01 1.576931838113771189e-01
1.551768501896454211e+01 1.576931217743513525e-01
1.551342735509495263e+01 1.576930597062565220e-01
1.550917255422808516e+01 1.576929976159666680e-01
1.550492058498179127e+01 1.576929355030700086e-01
1.550067156552359648e+01 1.576928733693409579e-01
1.549642495385448981e+01 1.576928112068923804e-01
1.549218127583631244e+01 1.576927490234604490e-01
1.548794019190857263e+01 1.576926868141123039e-01
1.548370190483689157e+01 1.576926245818618399e-01
1.547946615813465598e+01 1.576925623229817885e-01
1.547523326727121606e+01 1.576925000421490475e-01
1.547100307393265517e+01 1.576924377370781671e-01
1.546677578553286914e+01 1.576923754108690290e-01
1.546255095519654077e+01 1.576923130569727327e-01
1.545832902455225621e+01 1.576922506819468939e-01
1.545410949760715091e+01 1.576921882785023155e-01
1.544989303777007450e+01 1.576921258564927542e-01
1.544567901030206691e+01 1.576920634065644977e-01
1.544146781528439050e+01 1.576920009346845786e-01
1.543725935417073813e+01 1.576919384394361578e-01
1.543305332990382084e+01 1.576918759164439576e-01
1.542885019169755623e+01 1.576918133724253268e-01
1.542464988102100421e+01 1.576917508065579510e-01
1.542045213271161863e+01 1.576916882149335120e-01
1.541625700552975964e+01 1.576916255984650295e-01
1.541206461241795367e+01 1.576915629588790391e-01
1.540787473814773811e+01 1.576915002929984155e-01
1.540368761187670721e+01 1.576914376042896082e-01
1.539950328941989532e+01 1.576913748936338844e-01
1.539532145720461465e+01 1.576913121563715825e-01
1.539114250774389347e+01 1.576912493984332364e-01
1.538696598070599819e+01 1.576911866129458994e-01
1.538279221126436802e+01 1.576911238049859554e-01
1.537862106170136300e+01 1.576910609725231671e-01
1.537445258949819049e+01 1.576909981164638652e-01
1.537028691928679081e+01 1.576909352387322050e-01
1.536612366895159631e+01 1.576908723335993801e-01
1.536196319066567284e+01 1.576908094064249644e-01
1.535780538469863643e+01 1.576907464557449623e-01
1.535365012301291365e+01 1.576906834796598378e-01
1.534949742549981622e+01 1.576906204785079590e-01
1.534534760378557294e+01 1.576905574570615642e-01
1.534120029603860047e+01 1.576904944098692085e-01
1.533705574460275223e+01 1.576904313406557734e-01
1.533291342529382462e+01 1.576903682414790564e-01
1.532877387564992944e+01 1.576903051205621187e-01
1.532463704700102092e+01 1.576902419772090169e-01
1.532050279406028892e+01 1.576901788092440748e-01
1.531637152165385096e+01 1.576901156229007228e-01
1.531224247849609021e+01 1.576900524067284259e-01
1.530811605907835293e+01 1.576899891667987441e-01
1.530399224092755084e+01 1.576899259028080036e-01
1.529987115873366932e+01 1.576898626168657669e-01
1.529575262576445560e+01 1.576897993061468217e-01
1.529163648204703385e+01 1.576897359682262745e-01
1.528752321064611053e+01 1.576896726105794511e-01
1.528341247867361297e+01 1.576896092281241113e-01
1.527930424236219054e+01 1.576895458202225431e-01
1.527519885508150743e+01 1.576894823923727929e-01
1.527109565840445171e+01 1.576894189344394681e-01
1.526699520927334852e+01 1.576893554550708731e-01
1.526289751825836127e+01 1.576892919544789773e-01
1.525880236785628163e+01 1.576892284293367752e-01
1.525470947790718057e+01 1.576891648753302455e-01
1.525061949589772325e+01 1.576891013025543409e-01
1.524653186083060596e+01 1.576890377023320022e-01
1.524244705313262571e+01 1.576889740821793284e-01
1.523836468449754733e+01 1.576889104360919280e-01
1.523428474112470532e+01 1.576888467638886404e-01
1.523020761017356861e+01 1.576887830716544314e-01
1.522613280399271751e+01 1.576887193518118346e-01
1.522206061201850957e+01 1.576886556089230895e-01
1.521799105579560774e+01 1.576885918433688916e-01
1.521392392226364265e+01 1.576885280518499077e-01
1.520985952789235540e+01 1.576884642393715230e-01
1.520579761942211050e+01 1.576884004020006891e-01
1.520173800566074540e+01 1.576883365367654499e-01
1.519768115478120940e+01 1.576882726510705213e-01
1.519362686830880982e+01 1.576882087418363665e-01
1.518957504803040237e+01 1.576881448075539705e-01
1.518552574234706576e+01 1.576880808490249697e-01
1.518147915481052657e+01 1.576880168695084794e-01
1.517743476598571384e+01 1.576879528608286229e-01
1.517339326810386169e+01 1.576878888339818263e-01
1.516935398653457767e+01 1.576878247783218556e-01
1.516531744073142818e+01 1.576877607021240635e-01
1.516128331623087178e+01 1.576876966004394642e-01
1.515725164268807212e+01 1.576876324737754298e-01
1.515322247295346614e+01 1.576875683230107295e-01
1.514919590771789970e+01 1.576875041497905472e-01
1.514517206986113607e+01 1.576874399561206119e-01
1.514115025311009433e+01 1.576873757307671597e-01
1.513713116111364698e+01 1.576873114850004809e-01
1.513311466660339377e+01 1.576872472168337758e-01
1.512910059647524363e+01 1.576871829235375055e-01
1.512508899480668134e+01 1.576871186058551866e-01
1.512107986199080578e+01 1.576870542638316441e-01
1.511707338351823715e+01 1.576869899004870734e-01
1.511306920899511752e+01 1.576869255102316403e-01
1.510906769211661604e+01 1.576868610987926245e-01
1.510506854533350918e+01 1.576867966615826400e-01
1.510107170501275320e+01 1.576867321976091474e-01
1.509707762005532317e+01 1.576866677141547102e-01
1.509308580650566789e+01 1.576866032034473231e-01
1.508909648384363500e+01 1.576865386690692872e-01
1.508510972056379273e+01 1.576864741121708213e-01
1.508112574382320759e+01 1.576864095364797214e-01
1.507714373921588979e+01 1.576863449288308516e-01
1.507316431693678282e+01 1.576862802991551848e-01
1.506918754873790611e+01 1.576862156486651956e-01
1.506521308675244697e+01 1.576861509717462084e-01
1.506124114708560491e+01 1.576860862719524636e-01
1.505727144104161930e+01 1.576860215446172497e-01
1.505330441567361177e+01 1.576859567970696763e-01
1.504933987683311258e+01 1.576858920261869634e-01
1.504537767660719716e+01 1.576858272295904584e-01
1.504141786917237944e+01 1.576857624082018683e-01
1.503746059063987595e+01 1.576856975642896841e-01
