# redshift     age[Myr]
5.935888262151745920e+00 9.494078535437382698e+02
5.935400212806162479e+00 9.495078425887521689e+02
5.934912150753175020e+00 9.496078517580962171e+02
5.934424206162018045e+00 9.497078543773392312e+02
5.933936332954729664e+00 9.498078598841218536e+02
5.933448628170051364e+00 9.499078483785632443e+02
5.932960926096937371e+00 9.500078538295573480e+02
5.932473300057000465e+00 9.501078612022274683e+02
5.931985803521858891e+00 9.502078595232736689e+02
5.931498395975300042e+00 9.503078570961444029e+02
5.931011038885006137e+00 9.504078618229805215e+02
5.930523789371723531e+00 9.505078619784811735e+02
5.930036691828735940e+00 9.506078484419290362e+02
5.929549577137586347e+00 9.507078559252666992e+02
5.929062567331373046e+00 9.508078593739360258e+02
5.928575628812436271e+00 9.509078656817218871e+02
5.928088860982745345e+00 9.510078544249101924e+02
5.927602132715694694e+00 9.511078525316335117e+02
5.927115487337100141e+00 9.512078510982947819e+02
5.926628910726035038e+00 9.513078530226363227e+02
5.926142384929937279e+00 9.514078619921193649e+02
5.925656007708967721e+00 9.515078579049410337e+02
5.925169738546022913e+00 9.516078490815798432e+02
5.924683503129933193e+00 9.517078507992100640e+02
5.924197378812834813e+00 9.518078471456436773e+02
5.923711345734774980e+00 9.519078421994504424e+02
5.923225321308128954e+00 9.520078529508515430e+02
5.922739460460199723e+00 9.521078475149504357e+02
5.922253646583551578e+00 9.522078498835210212e+02
5.921767897156958504e+00 9.523078564568976390e+02
5.921282289366152973e+00 9.524078513371491681e+02
5.920796747587896647e+00 9.525078500894408080e+02
5.920311266588916155e+00 9.526078537890006146e+02
5.919825852970507007e+00 9.527078610733790356e+02
5.919340586824414885e+00 9.528078554343480846e+02
5.918855377312316257e+00 9.529078555833733617e+02
5.918370257819831615e+00 9.530078546361262397e+02
5.917885250746604875e+00 9.531078479686334504e+02
5.917400276726556108e+00 9.532078519401087533e+02
5.916915375345183747e+00 9.533078583863810991e+02
5.916430648371907353e+00 9.534078463093602522e+02
5.915945961104471351e+00 9.535078434876876372e+02
5.915461222004677388e+00 9.536078688117707998e+02
5.914976793723290882e+00 9.537078474393306351e+02
5.914492331735864639e+00 9.538078504642569442e+02
5.914007937787479463e+00 9.539078568866443675e+02
5.913523658289919993e+00 9.540078571188570322e+02
5.913039474974493892e+00 9.541078549261183070e+02
5.912555358896708135e+00 9.542078562817192733e+02
5.912071362285645115e+00 9.543078503911276584e+02
5.911587444515205902e+00 9.544078456412609057e+02
5.911103527692135096e+00 9.545078581276701470e+02
5.910619725748460951e+00 9.546078643016791148e+02
5.910136069368933320e+00 9.547078578106445548e+02
5.909652507733976989e+00 9.548078491525116078e+02
5.909168944431846704e+00 9.549078582626034404e+02
5.908685510973548993e+00 9.550078579395211591e+02
5.908202144273817069e+00 9.551078612262547267e+02
5.907718885097064110e+00 9.552078596839090778e+02
5.907235725471761789e+00 9.553078549550365324e+02
5.906752681049454168e+00 9.554078437930006658e+02
5.906269607002740507e+00 9.555078561762746858e+02
5.905786648523715598e+00 9.556078620448562333e+02
5.905303818684382477e+00 9.557078586829630922e+02
5.904821069393000776e+00 9.558078560435709505e+02
5.904338418992535864e+00 9.559078503216194349e+02
5.903855788505998348e+00 9.560078578771642697e+02
5.903373306610809834e+00 9.561078520416211859e+02
5.902890900350304726e+00 9.562078479273269522e+02
5.902408549680314032e+00 9.563078496862792690e+02
5.901926314455641531e+00 9.564078449042514194e+02
5.901444125898748894e+00 9.565078478382558842e+02
5.900961981386103616e+00 9.566078590317139287e+02
5.900479978183843954e+00 9.567078583029137917e+02
5.899998124091433205e+00 9.568078440222388963e+02
5.899516237583561917e+00 9.569078538544736148e+02
5.899034502735478469e+00 9.570078495947487909e+02
5.898552813223636448e+00 9.571078533066519185e+02
5.898071241148906019e+00 9.572078500167061748e+02
5.897589684092728213e+00 9.573078609888067376e+02
5.897108313456327799e+00 9.574078506192314535e+02
5.896626961133247136e+00 9.575078538199495597e+02
5.896145704742017379e+00 9.576078544633777483e+02
5.895664537249941439e+00 9.577078540050528090e+02
5.895183467516482700e+00 9.578078505978461408e+02
5.894702473255657438e+00 9.579078488690211088e+02
5.894221571855447372e+00 9.580078451987282051e+02
5.893740665224512121e+00 9.581078599830749454e+02
5.893259958031389800e+00 9.582078506505683890e+02
5.892779276602113647e+00 9.583078533186936738e+02
5.892298734120772430e+00 9.584078444355182000e+02
5.891818174243199202e+00 9.585078565307063627e+02
5.891337721872413447e+00 9.586078636092930765e+02
5.890857394618015164e+00 9.587078619974083722e+02
5.890377162121064103e+00 9.588078580077108199e+02
5.889897017412156544e+00 9.589078530857111673e+02
5.889416969193679741e+00 9.590078454132635670e+02
5.888936943597290252e+00 9.591078503746265369e+02
5.888456999018395699e+00 9.592078558027199051e+02
5.887977193215748528e+00 9.593078496547142322e+02
5.887497386719783954e+00 9.594078609934566657e+02
5.887017788307421284e+00 9.595078462942357191e+02
5.886538179998983544e+00 9.596078509942817618e+02
5.886058665660880429e+00 9.597078534357085573e+02
5.885579269269046954e+00 9.598078486110533731e+02
5.885099891410993322e+00 9.599078572531233249e+02
5.884620676138759165e+00 9.600078493039029581e+02
5.884141479631457727e+00 9.601078547671144179e+02
5.883662400471695975e+00 9.602078530659637181e+02
5.883183378257515805e+00 9.603078568029021653e+02
5.882704497706374269e+00 9.604078482851904255e+02
5.882225655623186888e+00 9.605078490546432022e+02
5.881746893740210425e+00 9.606078503937000050e+02
5.881268189851938111e+00 9.607078569372246193e+02
5.880789583701729661e+00 9.608078603781264064e+02
5.880311093684809975e+00 9.609078568653545744e+02
5.879832726668796639e+00 9.610078449548985873e+02
5.879354276128038848e+00 9.611078678167140197e+02
5.878876102593345365e+00 9.612078500734248792e+02
5.878397913323662571e+00 9.613078529248430186e+02
5.877919759093552798e+00 9.614078657557109864e+02
5.877441853583929010e+00 9.615078438603703717e+02
5.876963875936772830e+00 9.616078543570947659e+02
5.876486059639514536e+00 9.617078483910657951e+02
5.876008297227195420e+00 9.618078484442853551e+02
5.875530567436062945e+00 9.619078589669330768e+02
5.875053046022966186e+00 9.620078431562134256e+02
5.874575468757283758e+00 9.621078563330459019e+02
5.874098070632803648e+00 9.622078492830283949e+02
5.873620745447647451e+00 9.623078442410519528e+02
5.873143413803303403e+00 9.624078578408909834e+02
5.872666288996955863e+00 9.625078453844326987e+02
5.872189153312857179e+00 9.626078524902935669e+02
5.871712158456039887e+00 9.627078473583795812e+02
5.871235154783726706e+00 9.628078613560668373e+02
5.870758352578963724e+00 9.629078503867291374e+02
5.870281581840557372e+00 9.630078500924126956e+02
5.869804891667637747e+00 9.631078501729585923e+02
5.869328285930989431e+00 9.632078498115515686e+02
5.868851761673059997e+00 9.633078496238816797e+02
5.868375305055367086e+00 9.634078525100487695e+02
5.867898922535492723e+00 9.635078571111374686e+02
5.867422679352904957e+00 9.636078497243119045e+02
5.866946511055598279e+00 9.637078438745106723e+02
5.866470324877550269e+00 9.638078590434281523e+02
5.865994356033012558e+00 9.639078458214478360e+02
5.865518376845400006e+00 9.640078520294943019e+02
5.865042486033116731e+00 9.641078569261283064e+02
5.864566749083856223e+00 9.642078467405826814e+02
5.864091007907366482e+00 9.643078546960933863e+02
5.863615409746666174e+00 9.644078498365684027e+02
5.863139852036366229e+00 9.645078537206901501e+02
5.862664430645213365e+00 9.646078461829897606e+02
5.862189000307187925e+00 9.647078577736000398e+02
5.861713711693878004e+00 9.648078567941544179e+02
5.861238564058798950e+00 9.649078433904784333e+02
5.860763359610481338e+00 9.650078591839348974e+02
5.860288328884577069e+00 9.651078556517093148e+02
5.859813421523063504e+00 9.652078433824096919e+02
5.859338532639283947e+00 9.653078444554635098e+02
5.858863733124489492e+00 9.654078439410212695e+02
5.858388928786997241e+00 9.655078616767269750e+02
5.857914325112162146e+00 9.656078543704877575e+02
5.857439764047619235e+00 9.657078553127379337e+02
5.856965270301119020e+00 9.658078592951449082e+02
5.856490856341039830e+00 9.659078636860148208e+02
5.856016558774657099e+00 9.660078607621532001e+02
5.855542395737781902e+00 9.661078466904273228e+02
5.855068226114367391e+00 9.662078512249039477e+02
5.854594134777358683e+00 9.663078564657266725e+02
5.854120166863736152e+00 9.664078528848125416e+02
5.853646303583396104e+00 9.665078444381596228e+02
5.853172470989154164e+00 9.666078467263884022e+02
5.852698668646239888e+00 9.667078598420737308e+02
5.852225023878633969e+00 9.668078569027876483e+02
5.851751507380961392e+00 9.669078440841120710e+02
5.851277968109537042e+00 9.670078532786378673e+02
5.850804552666052594e+00 9.671078535234254332e+02
5.850331213729245583e+00 9.672078548074284754e+02
5.849858002680624836e+00 9.673078462683787393e+02
5.849384813147871398e+00 9.674078503791758976e+02
5.848911719520136110e+00 9.675078514161085650e+02
5.848438675192835667e+00 9.676078592265196221e+02
5.847965771976264548e+00 9.677078543942478746e+02
5.847492898728064326e+00 9.678078604150937281e+02
5.847020209463377860e+00 9.679078447094869944e+02
5.846547508237300406e+00 9.680078487188783356e+02
5.846074845506389117e+00 9.681078617714272241e+02
5.845602373869684953e+00 9.682078515695473016e+02
5.845129906822103649e+00 9.683078575770067573e+02
5.844657508631452281e+00 9.684078661905027730e+02
5.844185291298185092e+00 9.685078536895840671e+02
5.843713076526196204e+00 9.686078578208582712e+02
5.843240999813218650e+00 9.687078498854965574e+02
5.842768978714623529e+00 9.688078473399091308e+02
5.842296969818386643e+00 9.689078593813303542e+02
5.841825142613459754e+00 9.690078500909735340e+02
5.841353352377427477e+00 9.691078501309299327e+02
5.840881636990023829e+00 9.692078514702736811e+02
5.840409988172191369e+00 9.693078558605189983e+02
5.839938421715247685e+00 9.694078599493949469e+02
5.839466968419660731e+00 9.695078571985516191e+02
5.838995601906519006e+00 9.696078531962645002e+02
5.838524285504966826e+00 9.697078557185503769e+02
5.838053079039521087e+00 9.698078520673911953e+02
5.837581974022429065e+00 9.699078440365693723e+02
5.837110839309551658e+00 9.700078594615990824e+02
5.836639938773649838e+00 9.701078423188604347e+02
5.836168993327029320e+00 9.702078518587668441e+02
5.835698186788130570e+00 9.703078490447757076e+02
5.835227461106500257e+00 9.704078461986428010e+02
5.834756816155056036e+00 9.705078433426421043e+02
5.834286231963392133e+00 9.706078447162255998e+02
5.833815681350098536e+00 9.707078560945212757e+02
5.833345314255667269e+00 9.708078456012409561e+02
5.832874922473485491e+00 9.709078574918692084e+02
5.832404657809669324e+00 9.710078594887989993e+02
5.831934505402905700e+00 9.711078547433131689e+02
5.831464384765953746e+00 9.712078603702199189e+02
5.830994432362804680e+00 9.713078473336106526e+02
5.830524496701133152e+00 9.714078478589433416e+02
5.830054616770451226e+00 9.715078536495320805e+02
5.829584871639381660e+00 9.716078478706713213e+02
5.829115224915656590e+00 9.717078382604950093e+02
5.828645562157976023e+00 9.718078491837791262e+02
5.828176046086379181e+00 9.719078459875433964e+02
5.827706563192002420e+00 9.720078528409854925e+02
5.827237220561600317e+00 9.721078469276370697e+02
5.826767947355832256e+00 9.722078433325377773e+02
5.826298741574139406e+00 9.723078424785870766e+02
5.825829598229473660e+00 9.724078454256307396e+02
5.825360526419385288e+00 9.725078502311879447e+02
5.824891520557825331e+00 9.726078580827544329e+02
5.824422611858009802e+00 9.727078623197833167e+02
5.823953857648867860e+00 9.728078507060407674e+02
5.823485127032492770e+00 9.729078511572595289e+02
5.823016426221596653e+00 9.730078623491617691e+02
5.822547944409033782e+00 9.731078439023193596e+02
5.822079402195986297e+00 9.732078554403346971e+02
5.821611023785061789e+00 9.733078491050071079e+02
5.821142684872799400e+00 9.734078514267179116e+02
5.820674446391540968e+00 9.735078493912742488e+02
5.820206236770800068e+00 9.736078582804162806e+02
5.819738186184707729e+00 9.737078502829309627e+02
5.819270160251304169e+00 9.738078541015330529e+02
5.818802241633441952e+00 9.739078520703732238e+02
5.818334398969494892e+00 9.740078508857234283e+02
5.817866660001072887e+00 9.741078446122013474e+02
5.817398897217420206e+00 9.742078605088895529e+02
5.816931349704297816e+00 9.743078474486400182e+02
5.816463776924028828e+00 9.744078568650800207e+02
5.815996383931061331e+00 9.745078448945994296e+02
5.815529051203519373e+00 9.746078370970872129e+02
5.815061707002417535e+00 9.747078488234720908e+02
5.814594510555834539e+00 9.748078459955238486e+02
5.814127304170173538e+00 9.749078623619719792e+02
5.813660345995931067e+00 9.750078426507237737e+02
5.813193313317388977e+00 9.751078559529016729e+02
5.812726355639145304e+00 9.752078702566926722e+02
5.812259617491541519e+00 9.753078545941054927e+02
5.811792958855125590e+00 9.754078389476873099e+02
5.811326209828659550e+00 9.755078597244350931e+02
5.810859637635579666e+00 9.756078596597152455e+02
5.810393205985876719e+00 9.757078465181900810e+02
5.809926746005579901e+00 9.758078564985223693e+02
5.809460460481982835e+00 9.759078461187452831e+02
5.808994154630993556e+00 9.760078571436966968e+02
5.808528035509824328e+00 9.761078451596788454e+02
5.808061901070322719e+00 9.762078535030456123e+02
5.807595919349232361e+00 9.763078461183224590e+02
5.807129919510742866e+00 9.764078596609576834e+02
5.806664141457992478e+00 9.765078426354838257e+02
5.806198349283927307e+00 9.766078456738944169e+02
5.805732617916715910e+00 9.767078526910111123e+02
5.805266993049406743e+00 9.768078538699875253e+02
5.804801483001598150e+00 9.769078474159503003e+02
5.804335992953514101e+00 9.770078536932453517e+02
5.803870584022092771e+00 9.771078595699577818e+02
5.803405323884333278e+00 9.772078504952593221e+02
5.802940132558221720e+00 9.773078436505114723e+02
5.802474994960121535e+00 9.774078422752712640e+02
5.802009857596927667e+00 9.775078578709553767e+02
5.801544911284935324e+00 9.776078494010664599e+02
5.801079996138495787e+00 9.777078512425189274e+02
5.800615136171232145e+00 9.778078582293572936e+02
5.800150415128221049e+00 9.779078523385899189e+02
5.799685698573862069e+00 9.780078624929157058e+02
5.799221116720730151e+00 9.781078606661039885e+02
5.798756627964555044e+00 9.782078558047289789e+02
5.798292168845540218e+00 9.783078615677150083e+02
5.797827895419439770e+00 9.784078443458774927e+02
5.797363626471955911e+00 9.785078431578922391e+02
5.796899375548441924e+00 9.786078550890272254e+02
5.796435253099847529e+00 9.787078563412147787e+02
5.795971188724458933e+00 9.788078620772116665e+02
5.795507258871739786e+00 9.789078558156340932e+02
5.795043353737034053e+00 9.790078612186587179e+02
5.794579589605020509e+00 9.791078532133795989e+02
5.794115926743665490e+00 9.792078403571229046e+02
5.793652279721843712e+00 9.793078410703828922e+02
5.793188672564212105e+00 9.794078501724208081e+02
5.792725215800879290e+00 9.795078438133102736e+02
5.792261721515858497e+00 9.796078625349025515e+02
5.791798440696069861e+00 9.797078521703878096e+02
5.791335231776876036e+00 9.798078432619208797e+02
5.790872042072842341e+00 9.799078471815153080e+02
5.790408896447464038e+00 9.800078585616203100e+02
5.789945938144557047e+00 9.801078464615554822e+02
5.789482959424036679e+00 9.802078557430468209e+02
5.789020088379481344e+00 9.803078587354792717e+02
5.788557379895730826e+00 9.804078435701784429e+02
5.788094658517546343e+00 9.805078481563575679e+02
5.787632017113208072e+00 9.806078524234056886e+02
5.787169483579050144e+00 9.807078503349549692e+02
5.786706981186192422e+00 9.808078584758559373e+02
5.786244576425544572e+00 9.809078624655337535e+02
5.785782318939949320e+00 9.810078515583035141e+02
5.785320100410785926e+00 9.811078491779082924e+02
5.784857912966658411e+00 9.812078570274286449e+02
5.784395871057793848e+00 9.813078503364855578e+02
5.783933905591541524e+00 9.814078440496392659e+02
5.783471939082399871e+00 9.815078549387051225e+02
5.783010081862508756e+00 9.816078591159897542e+02
5.782548381718956243e+00 9.817078462236873975e+02
5.782086684702506751e+00 9.818078495966773289e+02
5.781625085720809132e+00 9.819078486764441323e+02
5.781163543351206968e+00 9.820078524321319264e+02
5.780702137860987300e+00 9.821078434653437625e+02
5.780240734968205452e+00 9.822078508726031032e+02
5.779779429085035503e+00 9.823078541889340158e+02
5.779318208231219778e+00 9.824078560054340414e+02
5.778857043144252081e+00 9.825078626630449889e+02
5.778396020872230032e+00 9.826078552778856192e+02
5.777935069257082112e+00 9.827078494927981183e+02
5.777474190554876543e+00 9.828078448144673303e+02
5.777013311956577191e+00 9.829078570400067747e+02
5.776552645635676164e+00 9.830078401193458149e+02
5.776091934179031107e+00 9.831078499162578055e+02
5.775631369167660623e+00 9.832078448413532215e+02
5.775170820241837255e+00 9.833078531925430070e+02
5.774710430395933791e+00 9.834078439128959417e+02
5.774250027046188727e+00 9.835078544813468397e+02
5.773789768493208463e+00 9.836078505079948400e+02
5.773329552554999466e+00 9.837078541866208070e+02
5.772869456923497289e+00 9.838078486299909855e+02
5.772409355582325041e+00 9.839078612234291086e+02
5.771949391179228783e+00 9.840078609562401653e+02
5.771489547811233578e+00 9.841078512756193959e+02
5.771029751418066844e+00 9.842078482802779718e+02
5.770569979410189454e+00 9.843078568830674158e+02
5.770110361096516982e+00 9.844078489511639418e+02
5.769650799751680381e+00 9.845078455199845848e+02
5.769191240386891906e+00 9.846078585553502762e+02
5.768731830251568660e+00 9.847078560072949358e+02
5.768272442018576918e+00 9.848078655850104042e+02
5.767813232497307041e+00 9.849078531437518222e+02
5.767354048566552649e+00 9.850078520166033513e+02
5.766894964674327717e+00 9.851078459876861189e+02
5.766435942840208106e+00 9.852078433246301756e+02
5.765976970416720526e+00 9.853078467805024729e+02
5.765518028792693705e+00 9.854078604099632912e+02
5.765059311403254227e+00 9.855078420490852977e+02
5.764600607759182260e+00 9.856078375667590308e+02
5.764141849417674379e+00 9.857078618894739748e+02
5.763683345383406653e+00 9.858078476370648104e+02
5.763224859088825092e+00 9.859078463866608217e+02
5.762766385678657066e+00 9.860078591995121542e+02
5.762308076471689411e+00 9.861078530606682762e+02
5.761849785042119976e+00 9.862078599112243182e+02
5.761391667638890546e+00 9.863078456484328171e+02
5.760933561204226727e+00 9.864078458539851226e+02
5.760475491584384322e+00 9.865078548872263582e+02
5.760017541728862156e+00 9.866078546333536679e+02
5.759559667328369770e+00 9.867078547611068871e+02
5.759101922136350638e+00 9.868078435233583150e+02
5.758644157357068138e+00 9.869078534206050790e+02
5.758186481489629749e+00 9.870078607487050704e+02
5.757728972910861387e+00 9.871078483712540219e+02
5.757271438907164196e+00 9.872078584015675915e+02
5.756814021815940485e+00 9.873078597257476758e+02
5.756356705061457468e+00 9.874078559595706110e+02
5.755899531878024611e+00 9.875078376399699209e+02
5.755442291935414012e+00 9.876078507649207268e+02
5.754985219892198245e+00 9.877078440053953727e+02
5.754528114885800072e+00 9.878078613004232693e+02
5.754071188246544288e+00 9.879078564055960214e+02
5.753614343050362123e+00 9.880078505216467875e+02
5.753157502064874862e+00 9.881078605523950955e+02
5.752700757872852400e+00 9.882078662283189487e+02
5.752244206531057280e+00 9.883078465054113622e+02
5.751787631884507590e+00 9.884078487140807283e+02
5.751331076569424994e+00 9.885078635200150075e+02
5.750874682734506749e+00 9.886078597775172057e+02
5.750418392202905515e+00 9.887078502224921976e+02
5.749962105825134451e+00 9.888078565803381252e+02
5.749505938111487247e+00 9.889078537504731230e+02
5.749049811042334923e+00 9.890078588308296048e+02
5.748593852683267613e+00 9.891078437356170525e+02
5.748137907940092717e+00 9.892078424685543041e+02
5.747682005641610914e+00 9.893078487076971896e+02
5.747226262057499646e+00 9.894078369410723326e+02
5.746770511152672789e+00 9.895078435916537956e+02
5.746314799288128938e+00 9.896078584885134433e+02
5.745859237610008385e+00 9.897078572319284149e+02
5.745403717701420554e+00 9.898078636134309818e+02
5.744948388683837948e+00 9.899078448854563703e+02
5.744493075143894067e+00 9.900078395578417485e+02
5.744037731528949031e+00 9.901078576394792208e+02
5.743582599195711680e+00 9.902078461092941097e+02
5.743127499601623498e+00 9.903078441819091040e+02
5.742672398837571635e+00 9.904078593102944978e+02
5.742217441060883942e+00 9.905078598098314160e+02
5.741762579632596619e+00 9.906078559225300069e+02
5.741307748890706719e+00 9.907078620803383728e+02
5.740853078323618242e+00 9.908078498052906298e+02
5.740398341656269388e+00 9.909078688568197322e+02
5.739943809546653064e+00 9.910078597001323715e+02
5.739489386149350558e+00 9.911078434064918383e+02
5.739034898578458055e+00 9.912078580162809658e+02
5.738580559121864155e+00 9.913078568126744585e+02
5.738126321272268626e+00 9.914078500218912495e+02
5.737672141607426113e+00 9.915078471977244590e+02
5.737217984118990088e+00 9.916078562676434558e+02
5.736763978173564205e+00 9.917078487384036407e+02
5.736310005852753413e+00 9.918078505745919529e+02
5.735856171138308923e+00 9.919078388653604179e+02
5.735402339458320675e+00 9.920078432555551444e+02
5.734948531965692986e+00 9.921078590864308353e+02
5.734494908914918199e+00 9.922078510314390769e+02
5.734041312511538813e+00 9.923078538653719534e+02
5.733587820407979763e+00 9.924078504651311050e+02
5.733134324312164409e+00 9.925078647078629501e+02
5.732681002317510988e+00 9.926078573112511094e+02
5.732227755998843044e+00 9.927078499757417376e+02
5.731774553346178358e+00 9.928078497605004031e+02
5.731321448731682366e+00 9.929078446642960216e+02
5.730868355499374012e+00 9.930078538089447875e+02
5.730415378161597850e+00 9.931078541227858523e+02
5.729962516416619245e+00 9.932078456635090333e+02
5.729509636668296935e+00 9.933078579275481843e+02
5.729056880850481370e+00 9.934078595688041560e+02
5.728604230778109319e+00 9.935078545950447051e+02
5.728151641694630314e+00 9.936078528881130296e+02
5.727699100102146446e+00 9.937078574282268164e+02
5.727246639278671836e+00 9.938078608582667357e+02
5.726794294507157268e+00 9.939078553729434589e+02
5.726341979067067101e+00 9.940078601383845580e+02
5.725889805467549110e+00 9.941078502737698273e+02
5.725437682468218270e+00 9.942078459485137500e+02
5.724985568410076553e+00 9.943078563769070115e+02
5.724533580204691496e+00 9.944078556938128486e+02
5.724081690523306065e+00 9.945078499369845986e+02
5.723629829267463442e+00 9.946078546146817416e+02
5.723178112526194461e+00 9.947078440287068588e+02
5.722726390588975143e+00 9.948078513142874044e+02
5.722274730093228179e+00 9.949078617192626552e+02
5.721823255856078205e+00 9.950078475957401452e+02
5.721371843197782248e+00 9.951078365460945179e+02
5.720920379021277924e+00 9.952078536249307490e+02
5.720469100007356644e+00 9.953078463946186503e+02
5.720017829141743171e+00 9.954078540705030491e+02
5.719566679652830388e+00 9.955078515563576502e+02
5.719115629645500576e+00 9.956078436968741698e+02
5.718664541703017079e+00 9.957078609561025360e+02
5.718213650763570577e+00 9.958078512375419677e+02
5.717762770768235470e+00 9.959078557942546013e+02
5.717312035598779651e+00 9.960078449266886764e+02
5.716861297818966570e+00 9.961078513374505974e+02
5.716410624610694491e+00 9.962078601211613886e+02
5.715960109342147710e+00 9.963078505500353685e+02
5.715509628286576493e+00 9.964078500780426566e+02
5.715059177911610888e+00 9.965078594895968536e+02
5.714608879804764285e+00 9.966078517834453123e+02
5.714158656739495967e+00 9.967078440996118616e+02
5.713708431610810656e+00 9.968078535625664927e+02
5.713258320087073905e+00 9.969078544763358423e+02
5.712808271516463421e+00 9.970078580882648112e+02
5.712358312061989629e+00 9.971078585801991494e+02
5.711908484328222180e+00 9.972078464751615456e+02
5.711458694226401178e+00 9.973078426817072568e+02
5.711008878983764525e+00 9.974078611585088083e+02
5.710559223159740405e+00 9.975078608643482312e+02
5.710109714389209223e+00 9.976078445359594298e+02
5.709660201598363294e+00 9.977078457724250029e+02
5.709210721642439701e+00 9.978078563769919356e+02
5.708761373652489368e+00 9.979078542874229925e+02
5.708312085127084323e+00 9.980078556314158504e+02
5.707862921182520033e+00 9.981078459092104822e+02
5.707413778845048746e+00 9.982078480399703722e+02
5.706964681139845119e+00 9.983078568973002120e+02
5.706515715650485099e+00 9.984078529713866601e+02
5.706066782873868704e+00 9.985078584188056539e+02
5.705617942603788073e+00 9.986078599166395406e+02
5.705169209009796738e+00 9.987078543007020244e+02
5.704720567510398688e+00 9.988078448130949027e+02
5.704271883389840703e+00 9.989078614795720341e+02
5.703823396773376686e+00 9.990078507687991305e+02
5.703374951186993336e+00 9.991078475569669308e+02
5.702926499941161076e+00 9.992078622570563766e+02
5.702478189521033691e+00 9.993078621959306247e+02
5.702030002030448408e+00 9.994078513546800195e+02
5.701581826656398455e+00 9.995078544516685497e+02
5.701133708120529775e+00 9.996078615080100462e+02
5.700685731977656268e+00 9.997078534231206959e+02
5.700237796426532277e+00 9.998078529135373174e+02
5.699789925616967068e+00 9.999078545859260885e+02
5.699342112280088912e+00 1.000007860060353892e+03
5.698894422336222121e+00 1.000107854609308106e+03
5.698446766100928151e+00 1.000207858259518162e+03
5.697999223944874458e+00 1.000307853052297105e+03
5.697551697053637731e+00 1.000407861062503343e+03
5.697104286601837764e+00 1.000507859677351121e+03
5.696656935777197006e+00 1.000607861588732135e+03
5.696209745920691958e+00 1.000707844134196534e+03
5.695762556622953277e+00 1.000807843172866683e+03
5.695315359136623456e+00 1.000907860665079852e+03
5.694868323823180312e+00 1.001007858504088290e+03
5.694421388223610769e+00 1.001107850650673413e+03
5.693974441172045431e+00 1.001207861974720913e+03
5.693527625368705714e+00 1.001307860542020080e+03
5.693080876930342704e+00 1.001407860642589753e+03
5.692634196443914441e+00 1.001507862141350870e+03
5.692187676652846307e+00 1.001607844266280836e+03
5.691741105643895793e+00 1.001707854465509854e+03
5.691294674513739160e+00 1.001807849941575000e+03
5.690848297008629153e+00 1.001907850007385946e+03
5.690401946762834839e+00 1.002007860568882506e+03
5.689955713755442623e+00 1.002107861460869117e+03
5.689509565335212571e+00 1.002207859993080547e+03
5.689063456453748557e+00 1.002307866259465754e+03
5.688617523275899757e+00 1.002407849727162670e+03
5.688171600963469743e+00 1.002507847348268001e+03
5.687725743619224339e+00 1.002607846989903578e+03
5.687279927761609066e+00 1.002707853916559202e+03
5.686834266910408608e+00 1.002807842655965260e+03
5.686388550241769479e+00 1.002907860506995917e+03
5.685943009887411748e+00 1.003007855376911266e+03
5.685497549377066306e+00 1.003107848906560093e+03
5.685052135018468178e+00 1.003207848655725229e+03
5.684606748923788366e+00 1.003307858640078507e+03
5.684161533059016946e+00 1.003407846974376980e+03
5.683716260028019107e+00 1.003507864725664604e+03
5.683271150657967397e+00 1.003607862289370701e+03
5.682826216994437907e+00 1.003707836944237783e+03
5.682381158891155692e+00 1.003807856132796360e+03
5.681936298546554909e+00 1.003907847446202823e+03
5.681491468525356581e+00 1.004007848509997871e+03
5.681046729604505963e+00 1.004107845658124688e+03
5.680602029555706700e+00 1.004207850630405574e+03
5.680157421158618547e+00 1.004307851554189256e+03
5.679712893511247529e+00 1.004407850875740564e+03
5.679268462515018712e+00 1.004507845011848531e+03
5.678824005811001108e+00 1.004607861492355710e+03
5.678379752452428875e+00 1.004707848767112637e+03
5.677935519457872893e+00 1.004807848010731846e+03
5.677491373769047556e+00 1.004907844152080202e+03
5.677047243574819824e+00 1.005007853356986175e+03
5.676603240004289397e+00 1.005107850597287438e+03
5.676159317513135960e+00 1.005207846122559999e+03
5.675715416960906978e+00 1.005307853252519067e+03
5.675271559238518115e+00 1.005407867280815140e+03
5.674827858850921558e+00 1.005507862398788347e+03
5.674384210563135689e+00 1.005607862314965814e+03
5.673940707626144331e+00 1.005707846003020677e+03
5.673497152084296502e+00 1.005807858088878334e+03
5.673053745966275763e+00 1.005907853017886850e+03
5.672610388053947794e+00 1.006007853609063091e+03
5.672167057340733898e+00 1.006107864600097400e+03
5.671723865567757095e+00 1.006207860777827591e+03
5.671280741549347582e+00 1.006307858195938820e+03
5.670837676087483459e+00 1.006407858926846757e+03
5.670394713464487424e+00 1.006507852970729004e+03
5.669951836461851080e+00 1.006607844207745757e+03
5.669508942633986415e+00 1.006707855767670253e+03
5.669066176209094365e+00 1.006807855079401065e+03
5.668623472260570395e+00 1.006907856799870160e+03
5.668180866634177306e+00 1.007007852826743488e+03
5.667738335495949187e+00 1.007107848538864914e+03
5.667295864672624361e+00 1.007207847135131146e+03
5.666853469520327202e+00 1.007307845141245821e+03
5.666411061353000989e+00 1.007407862603906665e+03
5.665968813615645416e+00 1.007507860307073543e+03
