# redshift      Om
1.103785075832458773e+01 9.986867741306253432e-01
1.103591932355432625e+01 9.986861426497883887e-01
1.103398861272629894e+01 9.986855110011995107e-01
1.103205869061046762e+01 9.986848792061997493e-01
1.103012963655534051e+01 9.986842472909631674e-01
1.102820128325817528e+01 9.986836152008549128e-01
1.102627379305515376e+01 9.986829829892558408e-01
1.102434698096950783e+01 9.986823505956555769e-01
1.102242092281262842e+01 9.986817180450641152e-01
1.102049575030406636e+01 9.986810853809336974e-01
1.101857122984486459e+01 9.986804525266586019e-01
1.101664749457702008e+01 9.986798195261518130e-01
1.101472456634612840e+01 9.986791863867804375e-01
1.101280244785321294e+01 9.986785531096210589e-01
1.101088099088564931e+01 9.986779196459845132e-01
1.100896040558027877e+01 9.986772860653094774e-01
1.100704046467552644e+01 9.986766522927819079e-01
1.100512143546311883e+01 9.986760184168030907e-01
1.100320323272583956e+01 9.986753844094530264e-01
1.100128559967481578e+01 9.986747501859761789e-01
1.099936867620413317e+01 9.986741157927224721e-01
1.099745263784501681e+01 9.986734812879658474e-01
1.099553749043212036e+01 9.986728466738790111e-01
1.099362288818267608e+01 9.986722118360138456e-01
1.099170921497487186e+01 9.986715769018007505e-01
1.098979615041042912e+01 9.986709417651012943e-01
1.098788393963121557e+01 9.986703065074448160e-01
1.098597253555889530e+01 9.986696711133961069e-01
1.098406175509556704e+01 9.986690355222218596e-01
1.098215186851771641e+01 9.986683998239852533e-01
1.098024269428487898e+01 9.986677639584509159e-01
1.097833434917797035e+01 9.986671279646816002e-01
1.097642655108415255e+01 9.986664917487736437e-01
1.097451974335859859e+01 9.986658554587464209e-01
1.097261348558095051e+01 9.986652189478022468e-01
1.097070821827027132e+01 9.986645823632033236e-01
1.096880350190388498e+01 9.986639455582662084e-01
1.096689960111783435e+01 9.986633086215819244e-01
1.096499656128858469e+01 9.986626715685436029e-01
1.096309419579705668e+01 9.986620343368487474e-01
1.096119259634336984e+01 9.986613969573524541e-01
1.095929176529733340e+01 9.986607594310180636e-01
1.095739156672902226e+01 9.986601217123819429e-01
1.095549238433745387e+01 9.986594839304222537e-01
1.095359379538765587e+01 9.986588459433701770e-01
1.095169587060676442e+01 9.986582077750739694e-01
1.094979882077959843e+01 9.986575694965805772e-01
1.094790250367904605e+01 9.986569310602307903e-01
1.094600688312707071e+01 9.986562924539815755e-01
1.094411202370095104e+01 9.986556536997347466e-01
1.094221799094582259e+01 9.986550148197738119e-01
1.094032474262368737e+01 9.986543758000474558e-01
1.093843210629875529e+01 9.986537365824825763e-01
1.093654027036143184e+01 9.986530972308385046e-01
1.093464928749051168e+01 9.986524577631290533e-01
1.093275893373090391e+01 9.986518181037764563e-01
1.093086923428484347e+01 9.986511782614004851e-01
1.092898043616868620e+01 9.986505383198199803e-01
1.092709241856826985e+01 9.986498982383230638e-01
1.092520488687421576e+01 9.986492579171180051e-01
1.092331845250618727e+01 9.986486175638107365e-01
1.092143263854224422e+01 9.986479770167430159e-01
1.091954740725880235e+01 9.986473362631697048e-01
1.091766316517385960e+01 9.986466954414446873e-01
1.091577953923953004e+01 9.986460544248947357e-01
1.091389670300691783e+01 9.986454132727146105e-01
1.091201457072488168e+01 9.986447719558673164e-01
1.091013319719755970e+01 9.986441304931786833e-01
1.090825240330507739e+01 9.986434888236910279e-01
1.090637252686452285e+01 9.986428470628209153e-01
1.090449334004621029e+01 9.986422051329918448e-01
1.090261495624017662e+01 9.986415630731008131e-01
1.090073734370187353e+01 9.986409208724876807e-01
1.089886034453025587e+01 9.986402784772743235e-01
1.089698408212312053e+01 9.986396359298118641e-01
1.089510865349120472e+01 9.986389932635123534e-01
1.089323398982566715e+01 9.986383504549960488e-01
1.089136002257236058e+01 9.986377074809112964e-01
1.088948676154020490e+01 9.986370643447595175e-01
1.088761432056492851e+01 9.986364210858006407e-01
1.088574238195750254e+01 9.986357775950062132e-01
1.088387136006564404e+01 9.986351340149531852e-01
1.088200102805368630e+01 9.986344902678194746e-01
1.088013152518171900e+01 9.986338464017130434e-01
1.087826270665359552e+01 9.986332023669387548e-01
1.087639455665340549e+01 9.986325581581677602e-01
1.087452708475406560e+01 9.986319137788216560e-01
1.087266065290498318e+01 9.986312693540340124e-01
1.087079473000651220e+01 9.986306247006174752e-01
1.086892958103555173e+01 9.986299799102188457e-01
1.086706507027670021e+01 9.986293349360628735e-01
1.086520132343200196e+01 9.986286898217726637e-01
1.086333842029129393e+01 9.986280445951724039e-01
1.086147617790554598e+01 9.986273991930703087e-01
1.085961460353351704e+01 9.986267536180981619e-01
1.085775391182157890e+01 9.986261079448826017e-01
1.085589381304678724e+01 9.986254620730520282e-01
1.085403439018885230e+01 9.986248160315163158e-01
1.085217585803014906e+01 9.986241698950953927e-01
1.085031804754549078e+01 9.986235236052355413e-01
1.084846088614504822e+01 9.986228771368161894e-01
1.084660444631551890e+01 9.986222305152012702e-01
1.084474883041096938e+01 9.986215837762314473e-01
1.084289392987491141e+01 9.986209368822582810e-01
1.084103958505002829e+01 9.986202897777020082e-01
1.083918600097175045e+01 9.986196425342276362e-01
1.083733316849439987e+01 9.986189951488210204e-01
1.083548122345801978e+01 9.986183476691664618e-01
1.083362988525748705e+01 9.986176999973320756e-01
1.083177917475726026e+01 9.986170521407062850e-01
1.082992933045957074e+01 9.986164041829532767e-01
1.082808018876268363e+01 9.986157560669660649e-01
1.082623159004511848e+01 9.986151077368916607e-01
1.082438391616668305e+01 9.986144593268206915e-01
1.082253687385367513e+01 9.986138107340293280e-01
1.082069058311484433e+01 9.986131620007978604e-01
1.081884511092053813e+01 9.986125131508589714e-01
1.081700024016500628e+01 9.986118641080325986e-01
1.081515614142660020e+01 9.986112149324664067e-01
1.081331278539775376e+01 9.986105656140272790e-01
1.081146993554987112e+01 9.986099160694947852e-01
1.080962809186187457e+01 9.986092664752780346e-01
1.080778677259893250e+01 9.986086166616656712e-01
1.080594619962270819e+01 9.986079667070580923e-01
1.080410638050256900e+01 9.986073166143085711e-01
1.080226727157548616e+01 9.986066663681572031e-01
1.080042886106756939e+01 9.986060159645918644e-01
1.079859118957031328e+01 9.986053654181336059e-01
1.079675423565593384e+01 9.986047147213633624e-01
1.079491799924266004e+01 9.986040638744120290e-01
1.079308248025312977e+01 9.986034128774129437e-01
1.079124767870684565e+01 9.986027617305331949e-01
1.078941358797759165e+01 9.986021104315795371e-01
1.078758011953727980e+01 9.986014589492427929e-01
1.078574741439148355e+01 9.986008073337702129e-01
1.078391561705560697e+01 9.986001556367847254e-01
1.078208431179389493e+01 9.985995037105295236e-01
1.078025373890515581e+01 9.985988516406414384e-01
1.077842380549224544e+01 9.985981993941709378e-01
1.077659472283992947e+01 9.985975470466069703e-01
1.077476626690971351e+01 9.985968945182228662e-01
1.077293869058279441e+01 9.985962418994521750e-01
1.077111155754255911e+01 9.985955890346137620e-01
1.076928534067769405e+01 9.985949360928175755e-01
1.076745969250064228e+01 9.985942829500037421e-01
1.076563485363040407e+01 9.985936296924018407e-01
1.076381059641674121e+01 9.985929762386661634e-01
1.076198710666274039e+01 9.985923226554880294e-01
1.076016445494332352e+01 9.985916689683854708e-01
1.075834242202830815e+01 9.985910150989042444e-01
1.075652097799952500e+01 9.985903610363976446e-01
1.075470029342575806e+01 9.985897068422515677e-01
1.075288048619169068e+01 9.985890525590572775e-01
1.075106123367173794e+01 9.985883980709840957e-01
1.074924258249493647e+01 9.985877433948808779e-01
1.074742483813460581e+01 9.985870886409027314e-01
1.074560774535693319e+01 9.985864337173222527e-01
1.074379122481626325e+01 9.985857785956377963e-01
1.074197557107916623e+01 9.985851233822525819e-01
1.074016043093830852e+01 9.985844679498548926e-01
1.073834618573491717e+01 9.985838124363023427e-01
1.073653248812705385e+01 9.985831567162661848e-01
1.073471962128256507e+01 9.985825008922720736e-01
1.073290730269640392e+01 9.985818448622703070e-01
1.073109584371481873e+01 9.985811887391232711e-01
1.072928505099240581e+01 9.985805324529996030e-01
1.072747491053739033e+01 9.985798759989589213e-01
1.072566548095835692e+01 9.985792193984008858e-01
1.072385681288752757e+01 9.985785626698818751e-01
1.072204870616154260e+01 9.985779057408550319e-01
1.072024135183854732e+01 9.985772486808662807e-01
1.071843464066949636e+01 9.985765914503555996e-01
1.071662878826835907e+01 9.985759341279510926e-01
1.071482344845359869e+01 9.985752765877938808e-01
1.071301887710366785e+01 9.985746189231996528e-01
1.071121500247816094e+01 9.985739611082053990e-01
1.070941181215110305e+01 9.985733031384329550e-01
1.070760941741840711e+01 9.985726450546816846e-01
1.070580768501974056e+01 9.985719868084756978e-01
1.070400652670930874e+01 9.985713283676814767e-01
1.070220610477603884e+01 9.985706697917575703e-01
1.070040640710257129e+01 9.985700110764529347e-01
1.069860731738644155e+01 9.985693521793387317e-01
1.069680908937235486e+01 9.985686931935313648e-01
1.069501142474134348e+01 9.985680340098788133e-01
1.069321450275166718e+01 9.985673746942435036e-01
1.069141827108035336e+01 9.985667152276017644e-01
1.068962273467106172e+01 9.985660556119267950e-01
1.068782776401685375e+01 9.985653957997582264e-01
1.068603356101741575e+01 9.985647358654541339e-01
1.068424006129871096e+01 9.985640757855241967e-01
1.068244724197975870e+01 9.985634155517056909e-01
1.068065514642982450e+01 9.985627551801363744e-01
1.067886373843277958e+01 9.985620946576384549e-01
1.067707285500073944e+01 9.985614339242173676e-01
1.067528281850933958e+01 9.985607730989668473e-01
1.067349346682901867e+01 9.985601121222434928e-01
1.067170479944831385e+01 9.985594509940131092e-01
1.066991679738008436e+01 9.985587897074071906e-01
1.066812941419067862e+01 9.985581282453789287e-01
1.066634273315017722e+01 9.985574666388833398e-01
1.066455674374540941e+01 9.985568048841928501e-01
1.066277141013625673e+01 9.985561429681765189e-01
1.066098688838101083e+01 9.985554809488826900e-01
1.065920289716593494e+01 9.985548187220986138e-01
1.065741967659800338e+01 9.985541563770866658e-01
1.065563715742091055e+01 9.985534938883159350e-01
1.065385533539921958e+01 9.985528312543787699e-01
1.065207416856581268e+01 9.985521684598217540e-01
1.065029345521696591e+01 9.985515054296569826e-01
1.064851382590980577e+01 9.985508423988819215e-01
1.064673457774182452e+01 9.985501791058093435e-01
1.064495609221331840e+01 9.985495156927429727e-01
1.064317829381619163e+01 9.985488521317029686e-01
1.064140117519128026e+01 9.985481884201009573e-01
1.063962474371947842e+01 9.985475245608526063e-01
1.063784900999013239e+01 9.985468605580807289e-01
1.063607372346968205e+01 9.985461963181858636e-01
1.063429942495594815e+01 9.985455320436960047e-01
1.063252564793724808e+01 9.985448675601634738e-01
1.063075256821688797e+01 9.985442029335562797e-01
1.062898022309791912e+01 9.985435381780400910e-01
1.062720858547919356e+01 9.985428732836360011e-01
1.062543740413046578e+01 9.985422081561486918e-01
1.062366707745169059e+01 9.985415429453309288e-01
1.062189748222142960e+01 9.985408776051173385e-01
1.062012826209501881e+01 9.985402120016005911e-01
1.061836001565574072e+01 9.985395463601307586e-01
1.061659239366086638e+01 9.985388805494802567e-01
1.061482540080273651e+01 9.985382145715394620e-01
1.061305904306952996e+01 9.985375484286931336e-01
1.061129325491672937e+01 9.985368820963292924e-01
1.060952835721193566e+01 9.985362156957248159e-01
1.060776399017066396e+01 9.985355490912121157e-01
1.060600034891899668e+01 9.985348823566386756e-01
1.060423741860634195e+01 9.985342154865775033e-01
1.060247507869911843e+01 9.985335484355759572e-01
1.060071338006671127e+01 9.985328812230059858e-01
1.059895234301864875e+01 9.985322138567014338e-01
1.059719215402093084e+01 9.985315464075403824e-01
1.059543245983955195e+01 9.985308787417361831e-01
1.059367346922861408e+01 9.985302109386019476e-01
1.059191518144212374e+01 9.985295429980330928e-01
1.059015749293228481e+01 9.985288748808376358e-01
1.058840059457093119e+01 9.985282066597417350e-01
1.058664427483071258e+01 9.985275382544600564e-01
1.058488851812718856e+01 9.985268696591499404e-01
1.058313357430064627e+01 9.985262009691214802e-01
1.058137937921136640e+01 9.985255321601691492e-01
1.057962555265289240e+01 9.985248630874157261e-01
1.057787261563012393e+01 9.985241939497511154e-01
1.057612022052958878e+01 9.985235246146726418e-01
1.057436863871387800e+01 9.985228551859925972e-01
1.057261761429113811e+01 9.985221855660827428e-01
1.057086722518276112e+01 9.985215157848496004e-01
1.056911761291947727e+01 9.985208458966340350e-01
1.056736861347429013e+01 9.985201758388100313e-01
1.056562010585020772e+01 9.985195055651016061e-01
1.056387250392330657e+01 9.985188352343441487e-01
1.056212546237021854e+01 9.985181647142853389e-01
1.056037895843829055e+01 9.985174939962696561e-01
1.055863324871517506e+01 9.985168231789934845e-01
1.055688829462485145e+01 9.985161522478670504e-01
1.055514375878025746e+01 9.985154810732702613e-01
1.055340011556434732e+01 9.985148098378633374e-01
1.055165695408135207e+01 9.985141383836414475e-01
1.054991451515412315e+01 9.985134668034826300e-01
1.054817274045227826e+01 9.985127950750832815e-01
1.054643164430046731e+01 9.985121232041321848e-01
1.054469118156941576e+01 9.985114511733667042e-01
1.054295124086067048e+01 9.985107789398729450e-01
1.054121214923385352e+01 9.985101066301855788e-01
1.053947365628559574e+01 9.985094341477035451e-01
1.053773576438931414e+01 9.985087614934592404e-01
1.053599859686428708e+01 9.985080887153435780e-01
1.053426207969392081e+01 9.985074157848672360e-01
1.053252618480157210e+01 9.985067426912902500e-01
1.053079097561809796e+01 9.985060694593628217e-01
1.052905640455825775e+01 9.985053960707815923e-01
1.052732237435904494e+01 9.985047224878963457e-01
1.052558905553978619e+01 9.985040487770800999e-01
1.052385650518417570e+01 9.985033749607354903e-01
1.052212443959900767e+01 9.985027009286652211e-01
1.052039315889433269e+01 9.985020267977985364e-01
1.051866239407912573e+01 9.985013524635473203e-01
1.051693242526999938e+01 9.985006780352072564e-01
1.051520292913691890e+01 9.985000033868698388e-01
1.051347432009338867e+01 9.984993286803655055e-01
1.051174622325016728e+01 9.984986537695567099e-01
1.051001873263359521e+01 9.984979786912550059e-01
1.050829199306010153e+01 9.984973035022274290e-01
1.050656582228939939e+01 9.984966281313749636e-01
1.050484031547263974e+01 9.984959526160571697e-01
1.050311532564871619e+01 9.984952768988534233e-01
1.050139129234243107e+01 9.984946011521510512e-01
1.049966757297997155e+01 9.984939251242335168e-01
1.049794467253747499e+01 9.984932490132453209e-01
1.049622245917266206e+01 9.984925727676760010e-01
1.049450072147056012e+01 9.984918963046186535e-01
1.049277975126206819e+01 9.984912197388682298e-01
1.049105948587641457e+01 9.984905430460044862e-01
1.048933982253873332e+01 9.984898661857583013e-01
1.048762070087849985e+01 9.984891891344692683e-01
1.048590220748701540e+01 9.984885119263517961e-01
1.048418447288465316e+01 9.984878346130280358e-01
1.048246737187016464e+01 9.984871571453197703e-01
1.048075095134467993e+01 9.984864795418956218e-01
1.047903497853007693e+01 9.984858017109564665e-01
1.047731979361602583e+01 9.984851237870175922e-01
1.047560514572571400e+01 9.984844456710870730e-01
1.047389117588467400e+01 9.984837674190678580e-01
1.047217799266028671e+01 9.984830890741385190e-01
1.047046531937052727e+01 9.984824105269038963e-01
1.046875329236866392e+01 9.984817318314944679e-01
1.046704210115182221e+01 9.984810530632562964e-01
1.046533122030681895e+01 9.984803740138824546e-01
1.046362105699331480e+01 9.984796948450384013e-01
